link,title,location,score,review_count,description,image,coords,lat,lon
https://www.booking.com/hotel/fr/hotelterminuslehavre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=2172&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Best Western Plus Le Havre Centre Gare,Le Havre,"8,4",547 experiences vecues,"Situé dans le centre du Havre, à seulement 10 minutes de route de la plage, le Best Western Plus Le Havre Centre Gare est un hôtel design 4 étoiles doté d'une connexion Wi-Fi gratuite. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/315861753.jpg?k=e04b82ed082498dd0cc0fc64458108978b3b2832bd8f9b1022a14cdcf99d2971&o=,"49.49334357,0.12431771",49.49334357,0.12431771
https://www.booking.com/hotel/fr/pasino.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1298&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Spa Le Pasino,"Perret, Le Havre","8,4",896 experiences vecues,"Situé au cœur du Havre, l'Hotel Spa le Pasino dispose d'une piscine intérieure, d'un spa avec un sauna et d'un casino sur place. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/291858806.jpg?k=d1967b93957b6a4c885abb12cbbceac52218a124cfca3da1289b32ea4e431cb5&o=,"49.49117449,0.11193663",49.49117449,0.11193663
https://www.booking.com/hotel/fr/hilton-garden-inn-le-havre-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=357&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hilton Garden Inn Le Havre Centre,"Perret, Le Havre","8,7",909 experiences vecues,"Le Hilton Garden Inn Le Havre Centre est situé sur le front de mer du Havre, à 350 mètres de la plage et à 300 mètres de l'église Saint-Joseph. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/330886221.jpg?k=222565caf52d37b5058adc21a61dd548d16da3afaf03b2210a9fb99b1c3299a6&o=,"49.49008699,0.09774696",49.49008699,0.09774696
https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Premiere Classe Le Havre Centre-LES DOCKS,Le Havre,"7,6",2 002 experiences vecues,Le Premiere Classe Le Havre Centre-LES DOCKS est idéalement situé à proximité du stade Océane et des quais. Vous profiterez d’un accueil personnalisé 24h/24 avec parking privé et sécurisé. ,https://t-cf.bstatic.com/xdata/images/hotel/square200/79837544.jpg?k=c632bbbc477382cce4f63715949526a97246c5ed855a849f2019c5b94e8d7791&o=,"49.49641693,0.15151234",49.49641693,0.15151234
https://www.booking.com/hotel/fr/campanile-le-havre-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=2558&from=searchresults#hotelTmpl,Holiday Inn Express - Le Havre Centre,Le Havre,"8,2",2 784 experiences vecues,"L’Holiday Inn Express - Le Havre Centre, situé dans le centre-ville du Havre et à 600 mètres de la gare SNCF, vous accueille pour un séjour professionnel et de loisirs. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/304950968.jpg?k=455737ae45be60462ed4a56884ccee6956d555543179d0006bb82ba017a2d17f&o=,"49.49823800,0.12883700",49.498238,0.128837
https://www.booking.com/hotel/fr/la-baraka.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=2088&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Originals Boutique, Hotel Le Marignan,Le Havre Centre Gare","Perret, Le Havre","7,9",738 experiences vecues,"Situé au Havre, à moins de 2,3 km de la plage, L'établissement The Originals Boutique, Hôtel Le Marignan, Le Havre Centre Gare propose un service d'enregistrement et de départ rapides, des chambres...",https://t-cf.bstatic.com/xdata/images/hotel/square200/344056230.jpg?k=72a7971dcc2bd38246df6c678ffff5c8836e209c1344c6e748a5897e6b6395b5&o=,"49.49227908,0.12310803",49.49227908,0.12310803
https://www.booking.com/hotel/fr/les-voiles-sur-le-front-de-mer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=49&from=searchresults#hotelTmpl,La Petite Rade Hotel,Le Havre,"8,2",216 experiences vecues,"Installé au Havre, à quelques pas de la côte, l'établissement La Petite Rade Hôtel offre une vue panoramique sur la mer et dispose d'un accès direct à la plage ainsi que d'une connexion Wi-Fi...",https://t-cf.bstatic.com/xdata/images/hotel/square200/368923789.jpg?k=77d3f5ed43addeff195600e8096bddfb1cd4c8f3ed17d91dd07a3d86f4834a3e&o=,"49.50238471,0.08598089",49.50238471,0.08598089
https://www.booking.com/hotel/fr/vent-d-ouest-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=508&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Spa Vent d'Ouest,"Perret, Le Havre","8,0",762 experiences vecues,"L’Hôtel Spa Vent d’Ouest se situe au Havre, à seulement 550 mètres de la plage et à 5 minutes de route du terminal ferry. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/92740045.jpg?k=a527c5cfb5b659305b59f193843e8da0937da8e10cf316986db8094d600d0dad&o=,"49.49141928,0.10070756",49.49141928,0.10070756
https://www.booking.com/hotel/fr/nomad-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=2244&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Nomad Hotel le Havre,Le Havre,"8,5",2 818 experiences vecues,"Le Nomad Hotel Le Havre propose des chambres climatisées, dotées d'une connexion Wi-Fi gratuite et décorées dans un style moderne. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/49831540.jpg?k=0923707bc12e71a2e9d15aae6a9c69ee13312a2797b9a69fb8b512976b033cbe&o=,"49.49331760,0.12530688",49.4933176,0.12530688
https://www.booking.com/hotel/fr/le-richelieu-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1077&from=searchresults#hotelTmpl,Le Richelieu,"Perret, Le Havre","6,9",927 experiences vecues,"Le Citotel Le Richelieu est situé entre la mairie et la cathédrale, au cœur du Havre, à seulement 10 minutes à pied de la plage et à 24 km d'Honfleur. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/41028798.jpg?k=a5567a46020f996ebef1ccc6946d3a4711833a1eb00fdc2fa5c51e1c855ba2da&o=,"49.48881105,0.10760218",49.48881105,0.10760218
https://www.booking.com/hotel/fr/petitvatel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=779&from=searchresults#hotelTmpl,Le Petit Vatel,"Perret, Le Havre","7,1",487 experiences vecues,"Le Petit Vatel se situe dans l'espace Perret, à 500 mètres de la mairie du Havre et à 1 km de la gare ainsi que de l'embarcadère des ferries. La connexion Wi-Fi est gratuite. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/66002694.jpg?k=5627af34179f2c06f3d1efb39ddc4a5d70ba11cf4c289c41dd40f4976ee196bc&o=,"49.49111700,0.10451764",49.491117,0.10451764
https://www.booking.com/hotel/fr/carmin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=831&from=searchresults#hotelTmpl,Hotel Carmin,"Perret, Le Havre","8,3",702 experiences vecues,"L'Hôtel Carmin est situé dans le centre-ville du Havre, à 700 mètres de la plage HAVRE. Il propose des chambres avec salle de bains privative et connexion Wi-Fi gratuite. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/15961160.jpg?k=f50d9db3d7cd0e06be0ad8d6068b7cb91e907b3b29a86d5136163b289cec571b&o=,"49.49493852,0.10553956",49.49493852,0.10553956
https://www.booking.com/hotel/fr/mercure-bassin-du-commerce.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1663&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Mercure Le Havre Centre Bassin Du Commerce,Le Havre,"7,6",1 198 experiences vecues,"Le Mercure Le Havre Centre Bassin Du Commerce se trouve dans le centre-ville du Havre, en face du Bassin du Commerce et à proximité du port ferry. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/163974561.jpg?k=e4ec792ddef5e2a013fc0c95000544e3afbc40a659c923ba6ba5a4e1ab81f167&o=,"49.49033645,0.11681288",49.49033645,0.11681288
https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-gare.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=2095&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Odalys City Le Havre Centre Gare,"Perret, Le Havre","8,7",261 experiences vecues,"Situé au Havre, à proximité du Volcan, de l'appartement témoin Perret et de l'église Saint-Michel, Une connexion Wi-Fi est disponible gratuitement. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/367635949.jpg?k=2a4b3af7b0dc561d820a5d5490402444b5e52d200a56527069a8b2a8f1858fd0&o=,"49.49190808,0.12316179",49.49190808,0.12316179
https://www.booking.com/hotel/fr/sejour-chez-le-marin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=2936&from=searchresults#hotelTmpl,Sejour chez le Marin,Le Havre,"7,8",46 experiences vecues,"Situé à 2,5 km de l'appartement témoin Perret, à 3 km de l'église Saint-Michel et à 3,2 km de l'église Saint-Joseph, Le Séjour chez le Marin propose des hébergements au Havre. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/228896425.jpg?k=4e33517c1dd864c187edd02cb7e52aa4f336fb84426f0fef3c994aca3a0837ef&o=,"49.48451380,0.13251530",49.4845138,0.1325153
https://www.booking.com/hotel/fr/art.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=911&from=searchresults#hotelTmpl,Best Western ARThotel,"Perret, Le Havre","7,8",453 experiences vecues,"Le Best Western Art Hotel est situé au cœur du quartier du Perret au Havre, à seulement 10 minutes à pied de la plage. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/211110571.jpg?k=19f8bbdf47bf582416faa68ee9be40dba7fca38180328aa77bade1275d04b321&o=,"49.49119366,0.10646090",49.49119366,0.1064609
https://www.booking.com/hotel/fr/la-parenthese-havraise-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=989&from=searchresults#hotelTmpl,La Parenthese Havraise,Le Havre,"9,2",5 experiences vecues,"Offrant une vue sur la mer, l'APPART. PERRET VUE PANORAMIQUE MER-PORT et CATENE est situé au Havre, à 1,7 km de la plage et à 500 mètres du Volcan. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/384041984.jpg?k=6b419f58310ed5ed0b04f04517be267d3be6f56d17850ee217957c223619d673&o=,"49.49683600,0.10689320",49.496836,0.1068932
https://www.booking.com/hotel/fr/le-valmer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1511&from=searchresults#hotelTmpl,Le Valmer,Le Havre,"8,8",19 experiences vecues,"L'Ibis Budget Le Havre Les Docks est situé au Havre, à 4,4 km de la salle de spectacles Le Volcan. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/46434328.jpg?k=3779121ceae6606e1505dd1631f977d89feeb301e85e3af0c475c13807a86eb0&o=,"49.50123653,0.11174429",49.50123653,0.11174429
https://www.booking.com/hotel/fr/appart-perret-vue-panoramique-mer-port-et-catene.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1406&from=searchresults#hotelTmpl,APPART. PERRET VUE PANORAMIQUE MER-PORT et CATENE,Le Havre,"9,5",6 experiences vecues,"Situé au Havre, en Haute-Normandie, Le Studio à l'air Marin dispose d'un balcon et offre une vue sur la mer. Vous bénéficierez d'un accès à une terrasse et d'un parking privé gratuit. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/365534196.jpg?k=0401d87997e9d8c22a49bd6b78d6cd7e95132afe2bff986297d91824c11f1143&o=,"49.48664200,0.11122060",49.486642,0.1112206
https://www.booking.com/hotel/fr/foch-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=576&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Foch,"Perret, Le Havre","9,0",91 experiences vecues,Hébergement géré par un particulier,https://t-cf.bstatic.com/xdata/images/hotel/square200/276191395.jpg?k=f7b36f299631822263b41a5de2be2eac622607f77e8889d99d3ece72f644cc55&o=,"49.49307270,0.10227340",49.4930727,0.1022734
https://www.booking.com/hotel/fr/ibis-budget-le-havre-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&from=searchresults#hotelTmpl,Ibis Budget Le Havre Les Docks,Le Havre,"8,3",2 032 experiences vecues,Hébergement géré par un particulier,https://t-cf.bstatic.com/xdata/images/hotel/square200/388868997.jpg?k=49e7d2a6bfee9020b7345d486981d98438ffe5e5c4696cba487fa1f327af65cf&o=,"49.49424468,0.14285243",49.49424468,0.14285243
https://www.booking.com/hotel/fr/lh-rooms-location.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&from=searchresults#hotelTmpl,Lh Rooms Location,Le Havre,"6,7",329 experiences vecues,"Situé au Havre, à 1,5 km de la plage, l'établissement Le Petit Coeur propose un salon commun, une connexion Wi-Fi gratuite, une réception ouverte 24h/24 et une cuisine commune. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/297625751.jpg?k=7a4b2e5bd6b3bd1ae7241afafc7c97448dab71d9506dcb0cbb6a5e34e3f6f019&o=,"49.49670600,0.15222900",49.496706,0.152229
https://www.booking.com/hotel/fr/le-petit-coeur.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1542&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Le Petit Coeur,Le Havre,"7,3",20 experiences vecues,Hébergement géré par un particulier,https://t-cf.bstatic.com/xdata/images/hotel/square200/268528894.jpg?k=f09a5bcfafb09bd5eafe9dbd5f5d81890d8d57c6e4cf7b1ce5469f3c612ab13b&o=,"49.49389360,0.11560050",49.4938936,0.1156005
https://www.booking.com/hotel/fr/le-studio-a-l-air-marin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1113&from=searchresults#hotelTmpl,Le Studio a l'air Marin,"Perret, Le Havre",,,"Le Lh Rooms Location propose des hébergements bien équipés avec connexion Wi-Fi gratuite au Havre, à 3,5 km du Volcan et de l'appartement témoin Perret. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/386587792.jpg?k=11d6048131ac05a6ed7dd3d7c9f1def5a56cd8102d4702af9abe26d112d83c0f&o=,"49.48513090,0.10605850",49.4851309,0.1060585
https://www.booking.com/hotel/fr/le-valmer-le-havre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=c143972d4919020e&srepoch=1665351004&from_beach_sr=1&beach_sr_walking_distance=1497&from=searchresults#hotelTmpl,Le Valmer,Le Havre,"8,6",27 experiences vecues,"Situé au Havre, à seulement 1,9 km de la plage, l'établissement Le Valmer propose un hébergement en bord de mer avec connexion Wi-Fi gratuite. ",https://t-cf.bstatic.com/xdata/images/hotel/square200/147932361.jpg?k=54bf246b45317ed278cb285ecce7c79a58137b5dc36b89c645cabc0cc01a5e17&o=,"49.50118900,0.11155700",49.501189,0.111557
https://www.booking.com/hotel/fr/de-bourgtheroulde.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel de Bourgtheroulde, Autograph Collection","Centre-ville de Rouen, Rouen","8,4",772 experiences vecues,"Ce boutique hôtel vous accueille dans le centre historique de Rouen, à côté du Gros-Horloge et à 2 km de la salle omnisports Kindarena. ",https://cf.bstatic.com/xdata/images/hotel/square200/15500849.jpg?k=11481e0074229d1587ea4d0dfbd88ae4104a8c6e24b945f7736246e0213f5332&o=,"49.44217800,1.08887600",49.442178,1.088876
https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Brit Hotel Confort Rouen Centre,"Centre-ville de Rouen, Rouen","7,4",2 109 experiences vecues,"Le Brit Hotel Confort Rouen Centre se situe dans le centre de Rouen, à proximité de la faculté de médecine et à 4 km de la salle omnisports Le Kindarena. ",https://cf.bstatic.com/xdata/images/hotel/square200/231198888.jpg?k=cabed101516b7e1efb31c6a99084b2648b9a9ead512c28dc6f19c4a5dd024ac7&o=,"49.43869536,1.10920340",49.43869536,1.1092034
https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Radisson Blu Hotel, Rouen Centre","Centre-ville de Rouen, Rouen","8,9",3 532 experiences vecues,"Situé à Rouen, le Radisson Blu Hotel, Rouen Centre dispose d'un restaurant servant des plats locaux de haute qualité, d'une salle de sport, d'un bar et d'un salon commun. ",https://cf.bstatic.com/xdata/images/hotel/square200/294295547.jpg?k=7874c9def695cef1ef332a1f7c7ca1aeacdf4d37a02133b3693f4c7eb185f92c&o=,"49.44644100,1.09412000",49.446441,1.09412
https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Best Western Plus Hotel Litteraire Gustave Flaubert,"Centre-ville de Rouen, Rouen","8,5",2 156 experiences vecues,"Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de...",https://cf.bstatic.com/xdata/images/hotel/square200/303876649.jpg?k=63c33e455b271418c6282262673e8b1bef930616d54da25c3f7a5ceb5e68ab61&o=,"49.44306423,1.08660311",49.44306423,1.08660311
https://www.booking.com/hotel/fr/les-inities-rouen.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from=searchresults#hotelTmpl,Les Inities,"Centre-ville de Rouen, Rouen","8,0",1 454 experiences vecues,"Installé au cœur du centre historique de Rouen, l'établissement Les Initiés est situé à seulement 10 minutes à pied de la gare de Rouen-Rive-Droite et à 3 km du stade Kindarena. ",https://cf.bstatic.com/xdata/images/hotel/square200/111302008.jpg?k=0d3e62769324a188b9f303e0358b3a6ff44f5ed2f952ce9b0cf492c62e07f4bc&o=,"49.44197641,1.09243892",49.44197641,1.09243892
https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Mercure Rouen Centre Cathedrale,"Centre-ville de Rouen, Rouen","8,1",2 229 experiences vecues,"Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à...",https://cf.bstatic.com/xdata/images/hotel/square200/178486458.jpg?k=a28a97da6e0e0b423842f111cfd56df64876f45fad9b44fd58317057a9d74377&o=,"49.44117285,1.09517545",49.44117285,1.09517545
https://www.booking.com/hotel/fr/alive-hotel-de-quebec.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from=searchresults#hotelTmpl,Hotel De Quebec,"Centre-ville de Rouen, Rouen","8,2",1 725 experiences vecues,L'Alive Hôtel de Québec vous accueille dans un quartier paisible au cœur de Rouen. ,https://cf.bstatic.com/xdata/images/hotel/square200/242483727.jpg?k=7ceec3f6cca69eb9f596b2d106bd1ce94a263726e1bbca010db3d15d6745863d&o=,"49.43783419,1.09725282",49.43783419,1.09725282
https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel",Rouen,"8,3",2 297 experiences vecues,"Situé à Rouen, à 3,1 km de la cathédrale Notre-Dame, le Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel possède un restaurant, un parking privé, un bar et un salon commun. ",https://cf.bstatic.com/xdata/images/hotel/square200/241533343.jpg?k=b880160a666719af0ebfac501fcc1a470a443793513b4cb24ebc831f612f915a&o=,"49.42998800,1.07239800",49.429988,1.072398
https://www.booking.com/hotel/fr/hotel-notre-dame.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Originals City, Hotel Notre Dame, Rouen","Centre-ville de Rouen, Rouen","7,3",766 experiences vecues,"Située dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame, la Maison hypercentre Rouen tout confort offre une vue sur la ville et propose une connexion Wi-Fi gratuite. ",https://cf.bstatic.com/xdata/images/hotel/square200/302100991.jpg?k=9cb4351522977264c630e5bad230bcec45f6e155319e54603e47d35276a7066b&o=,"49.43853490,1.09345078",49.4385349,1.09345078
https://www.booking.com/hotel/fr/hotel-de-paris-rouen.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Hotel Paulette Rouen centre NOUVEAU,"Centre-ville de Rouen, Rouen","8,5",276 experiences vecues,"Located in the centre of Rouen, this hotel is just 300 metres from the Notre Dame Cathedral, 200 metres from Rue du Gros Horloge and 4 km from Kindarena Stadium. ",https://cf.bstatic.com/xdata/images/hotel/square200/355589539.jpg?k=2e578849528d1699a35e15b9f8b51a04ca1c24183b824d7602ebf3257434e321&o=,"49.43872283,1.09135196",49.43872283,1.09135196
https://www.booking.com/hotel/fr/de-la-cathedrale.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=7ddc973b1762011e&srepoch=1665351031&from=searchresults#hotelTmpl,Hotel De La Cathedrale,"Centre-ville de Rouen, Rouen","7,8",1 672 experiences vecues,"L'hôtel Le Vieux Carré est situé dans le centre de Rouen, dans une zone piétonne, à seulement 850 mètres de la gare de Rouen-Rive-Droite. ",https://cf.bstatic.com/xdata/images/hotel/square200/254782677.jpg?k=99f57646b97f8feb6cd80616a52cf56086b0061e09c208e43b9ab0168312c36a&o=,"49.44011681,1.09693363",49.44011681,1.09693363
